position_at,latitude,longitude,address
2020-06-14 00:14:30+00,36.5317044444444,-81.0665155555556,"4468 18 North, Sparta, NC 28675"
2020-06-14 00:14:36+00,36.5324822222222,-81.0676533333333,"4410 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:14:47+00,36.5339688888889,-81.0693066666667,"Three Maple Lane, Sparta, NC 28675"
2020-06-14 00:14:51+00,36.5341377777778,-81.0701422222222,"4187 18 North, Sparta, NC 28675"
2020-06-14 00:14:55+00,36.5340155555556,-81.0710311111111,"4187 18 North, Sparta, NC 28675"
2020-06-14 00:15:25+00,36.5326311111111,-81.07776,"3776 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:15:30+00,36.5322644444444,-81.0788,"3734 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:15:44+00,36.5305755555556,-81.0813066666667,"394 White Acres Circle, Sparta, NC 28675"
2020-06-14 00:15:56+00,36.5287444444444,-81.0828977777778,"318 White Acres Circle, Sparta, NC 28675"
2020-06-14 00:16:00+00,36.5286244444444,-81.0838666666667,"246 White Acres Circle, Sparta, NC 28675"
2020-06-14 00:16:03+00,36.5287444444444,-81.0845422222222,"246 White Acres Circle, Sparta, NC 28675"
2020-06-14 00:16:07+00,36.5292466666667,-81.0853244444445,"3052 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:16:22+00,36.5313155555556,-81.08848,"125 Sidden Lane, Sparta, NC 28675"
2020-06-14 00:16:27+00,36.5313955555556,-81.0897333333333,"Sidden Lane, Sparta, NC 28675"
2020-06-14 00:16:42+00,36.5306555555556,-81.0930222222222,"107 Sparks Hill, Sparta, NC 28675"
2020-06-14 00:16:45+00,36.5302044444444,-81.0933955555556,"2639 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:16:50+00,36.5292933333333,-81.0936533333333,"2639 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:17:07+00,36.5261644444444,-81.0942844444444,"2473 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:17:10+00,36.5258111111111,-81.0947911111111,"2473 Nc Hwy 18 N, Sparta, NC 28675"
2020-06-14 00:17:21+00,36.5245888888889,-81.0968,"2330 18 North, Sparta, NC 28675"
2020-06-14 00:19:06+00,36.5093755555556,-81.1025866666667,"1010 18 North, Sparta, NC 28675"
2020-06-14 00:19:11+00,36.5089844444445,-81.10328,"1010 18 North, Sparta, NC 28675"
2020-06-14 00:19:11+00,36.5089844444445,-81.10328,"1010 18 North, Sparta, NC 28675"
2020-06-14 00:19:26+00,36.5081177777778,-81.1059644444444,"978 18 North, Sparta, NC 28675"
2020-06-14 00:19:43+00,36.5084044444444,-81.11192,"121 Mapleview Dr, Sparta, NC 28675"
2020-06-14 00:19:46+00,36.5085,-81.1125777777778,"364 Doctors St, Sparta, NC 28675"
2020-06-14 00:19:49+00,36.5084422222222,-81.1133066666667,"48 Hospital Rd, Sparta, NC 28675"
2020-06-14 00:20:16+00,36.5071222222222,-81.1184444444444,"173 East Whitehead St, Sparta, NC 28675"
2020-06-14 00:20:20+00,36.5068311111111,-81.11888,"145 East Whitehead St, Sparta, NC 28675"
2020-06-14 00:21:00+00,36.5059088888889,-81.1204266666667,"12 North Main Street, Sparta, NC 28675"
2020-06-14 00:21:28+00,36.5076933333333,-81.1227377777778,"190 North Main Street, Sparta, NC 28675"
2020-06-14 00:21:32+00,36.5079533333333,-81.1233777777778,"190 N Main St, Sparta, NC 28675"
2020-06-14 00:21:43+00,36.5082133333333,-81.1250933333333,"Sparta, NC 28675"
2020-06-14 00:22:13+00,36.5102511111111,-81.1294933333333,"598 N Main St, Sparta, NC 28675"
2020-06-14 00:22:26+00,36.5116088888889,-81.13144,"768 North Main St, Sparta, NC 28675"
2020-06-14 00:22:54+00,36.5149644444444,-81.1358577777778,"1087 21 North, Sparta, NC 28675"
2020-06-14 00:23:24+00,36.5164911111111,-81.1423911111111,"Sparta, NC 28675"
2020-06-14 00:23:39+00,36.5179288888889,-81.1453155555556,"1640 21 North, Sparta, NC 28675"
2020-06-14 00:23:46+00,36.5182733333333,-81.1468622222222,"1747 Us Hwy 21 N, Sparta, NC 28675"
2020-06-14 00:24:11+00,36.5207444444444,-81.1519555555555,"2097 Us Hwy 21 N, Sparta, NC 28675"
2020-06-14 00:24:36+00,36.5243977777778,-81.1565511111111,"2511 Us Hwy 21 N, Sparta, NC 28675"
2020-06-14 00:24:51+00,36.5260155555556,-81.1599555555556,"163 Poplar Hill Ln, Sparta, NC 28675"
2020-06-14 00:25:01+00,36.5271533333333,-81.1614133333333,"104 Poplar Hill Lane, Sparta, NC 28675"
2020-06-14 00:25:17+00,36.5277244444444,-81.1636533333333,"24 221, Sparta, NC 28675"
2020-06-14 00:25:20+00,36.5276911111111,-81.1640355555556,"21 Golf Course Rd, Sparta, NC 28675"
2020-06-14 00:25:43+00,36.5265844444444,-81.1684622222222,"276 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:25:45+00,36.5267111111111,-81.1688266666667,"397 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:25:54+00,36.5275266666667,-81.1704444444445,"23 Birch Ln, Sparta, NC 28675"
2020-06-14 00:26:02+00,36.5276911111111,-81.1721688888889,"535 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:26:09+00,36.5283311111111,-81.1734311111111,"535 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:26:30+00,36.5285577777778,-81.1781866666667,"831 221, Sparta, NC 28675"
2020-06-14 00:26:37+00,36.5282177777778,-81.1795466666667,"10 Shiloh Church Road, Sparta, NC 28675"
2020-06-14 00:26:43+00,36.5283777777778,-81.1806577777778,"1117 221, Sparta, NC 28675"
2020-06-14 00:26:45+00,36.5282333333333,-81.1809422222222,"1117 221, Sparta, NC 28675"
2020-06-14 00:26:52+00,36.52752,-81.1818311111111,"1173 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:26:58+00,36.52718,-81.1828266666667,"1196 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:27:02+00,36.5266533333333,-81.1832088888889,"Sparta, NC 28675"
2020-06-14 00:27:05+00,36.5262177777778,-81.1833155555556,"Sparta, NC 28675"
2020-06-14 00:27:20+00,36.5237355555556,-81.1830311111111,"Sparta, NC 28675"
2020-06-14 00:27:22+00,36.5234977777778,-81.18328,"Sparta, NC 28675"
2020-06-14 00:27:52+00,36.5207911111111,-81.1896711111111,"1872 221, Sparta, NC 28675"
2020-06-14 00:28:07+00,36.5201577777778,-81.1932533333333,"1960 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:28:19+00,36.5201488888889,-81.1956888888889,"Sparta, NC 28675"
2020-06-14 00:28:21+00,36.5199355555556,-81.196,"Sparta, NC 28675"
2020-06-14 00:28:29+00,36.5189444444444,-81.1969333333333,"2328 221, Sparta, NC 28675"
2020-06-14 00:28:34+00,36.51888,-81.1979377777778,"63 Rolling Hills Drive, Sparta, NC 28675"
2020-06-14 00:29:03+00,36.5183,-81.2042755555556,"25 Vaughts View, Sparta, NC 28675"
2020-06-14 00:29:16+00,36.5176355555556,-81.20752,"2983 221, Sparta, NC 28675"
2020-06-14 00:29:46+00,36.5185844444444,-81.21464,"3246 221, Sparta, NC 28675"
2020-06-14 00:29:49+00,36.5185844444444,-81.2151911111111,"3246 221, Sparta, NC 28675"
2020-06-14 00:29:52+00,36.5183555555556,-81.2156711111111,"3480 221, Sparta, NC 28675"
2020-06-14 00:29:55+00,36.5179666666667,-81.2160266666667,"3480 221, Sparta, NC 28675"
2020-06-14 00:30:08+00,36.5159311111111,-81.2168,"3585 221, Sparta, NC 28675"
2020-06-14 00:30:22+00,36.5140222222222,-81.2188977777778,"138 Antioch Road, Sparta, NC 28675"
2020-06-14 00:30:50+00,36.5098266666667,-81.2205866666667,"4088 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:30:54+00,36.5094644444444,-81.2212711111111,"4088 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:31:24+00,36.50666,-81.2281066666667,"4500 221, Sparta, NC 28675"
2020-06-14 00:31:36+00,36.50536,-81.2307822222222,"4429 Walnut Branch Church Rd, Sparta, NC 28675"
2020-06-14 00:31:42+00,36.5046955555556,-81.2316355555556,"4819 221, Sparta, NC 28675"
2020-06-14 00:32:12+00,36.50248,-81.2381155555556,"5090 221, Sparta, NC 28675"
2020-06-14 00:32:19+00,36.5019866666667,-81.2396711111111,"5316 221, Sparta, NC 28675"
2020-06-14 00:32:29+00,36.5015977777778,-81.2418844444444,"Sparta, NC 28675"
2020-06-14 00:32:58+00,36.4986311111111,-81.2467822222222,"5759 221, Sparta, NC 28675"
2020-06-14 00:33:00+00,36.4986755555556,-81.2471022222222,"5759 221, Sparta, NC 28675"
2020-06-14 00:33:11+00,36.4989422222222,-81.2490933333333,"5849 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:33:16+00,36.4986533333333,-81.2500444444445,"5960 Us Hwy 221, Sparta, NC 28675"
2020-06-14 00:33:31+00,36.4973822222222,-81.25264,"6101 221, Laurel Springs, NC 28644"
2020-06-14 00:33:36+00,36.49718,-81.2535111111111,"6101 221, Laurel Springs, NC 28644"
2020-06-14 00:33:52+00,36.4956888888889,-81.2557155555556,"6438 221, Laurel Springs, NC 28644"
2020-06-14 00:34:03+00,36.4953911111111,-81.2575644444444,"6438 221, Laurel Springs, NC 28644"
2020-06-14 00:34:27+00,36.4933244444444,-81.2621244444445,"6676 Us Hwy 221, Laurel Springs, NC 28644"
2020-06-14 00:34:30+00,36.4928466666667,-81.2622488888889,"6676 Us Hwy 221, Laurel Springs, NC 28644"
2020-06-14 00:34:43+00,36.4906044444444,-81.2619822222222,"US 221, Laurel Springs, NC 28644"
2020-06-14 00:34:46+00,36.4901511111111,-81.2623733333333,"US 221, Laurel Springs, NC 28644"
2020-06-14 00:35:05+00,36.4877711111111,-81.26536,"7211 Us Hwy 221, Laurel Springs, NC 28644"
2020-06-14 00:35:29+00,36.4864844444445,-81.27024,"7652 221, Laurel Springs, NC 28644"
2020-06-14 00:35:32+00,36.4866333333333,-81.2708088888889,"7652 221, Laurel Springs, NC 28644"
2020-06-14 00:35:38+00,36.4872288888889,-81.2718844444444,"7652 221, Laurel Springs, NC 28644"
2020-06-14 00:36:04+00,36.4905666666667,-81.2753866666667,"7874 Us Hwy 221, Laurel Springs, NC 28644"
2020-06-14 00:36:07+00,36.4907066666667,-81.276,"7874 Us Hwy 221, Laurel Springs, NC 28644"
2020-06-14 00:36:11+00,36.4905666666667,-81.2768444444444,"7 Mabe Road, Laurel Springs, NC 28644"
2020-06-14 00:36:21+00,36.4894222222222,-81.2786311111111,"8067 221, Laurel Springs, NC 28644"
2020-06-14 00:36:33+00,36.4880866666667,-81.28056,"Laurel Springs, NC 28644"
2020-06-14 00:36:35+00,36.4878155555555,-81.2806133333333,"Laurel Springs, NC 28644"
2020-06-14 00:36:46+00,36.4860888888889,-81.2806666666667,"Laurel Springs, NC 28644"
2020-06-14 00:36:54+00,36.4849311111111,-81.2801333333333,"8431 221, Laurel Springs, NC 28644"
2020-06-14 00:36:57+00,36.4844711111111,-81.2802222222222,"8431 221, Laurel Springs, NC 28644"
2020-06-14 00:37:09+00,36.4826422222222,-81.2814755555556,"4945 Nc Hwy 113, Laurel Springs, NC 28644"
2020-06-14 00:37:35+00,36.4812022222222,-81.2837955555556,"8811 221, Laurel Springs, NC 28644"
2020-06-14 00:37:38+00,36.4811666666667,-81.2842311111111,"8839 221, Laurel Springs, NC 28644"
2020-06-14 00:37:40+00,36.4813355555556,-81.2844888888889,"8839 221, Laurel Springs, NC 28644"
2020-06-14 00:37:42+00,36.4815777777778,-81.2846488888889,"8839 221, Laurel Springs, NC 28644"
2020-06-14 00:41:03+00,36.4805111111111,-81.3077777777778,"12734 221 North, Scottville, NC 28672"
2020-06-14 00:41:06+00,36.4799688888889,-81.3088,"12734 221 North, Scottville, NC 28672"
2020-06-14 00:41:08+00,36.4798088888889,-81.3089511111111,"12734 221 North, Scottville, NC 28672"
2020-06-14 00:41:16+00,36.47918,-81.3093244444444,"12734 221 North, Scottville, NC 28672"
2020-06-14 00:41:28+00,36.4787066666667,-81.3110133333333,"12435 221 North, Scottville, NC 28672"
2020-06-14 00:41:35+00,36.4783711111111,-81.3120533333333,"12435 221 North, Scottville, NC 28672"
2020-06-14 00:41:53+00,36.4768488888889,-81.3148711111111,"12077 221 North, Scottville, NC 28672"
2020-06-14 00:41:58+00,36.47696,-81.3156622222222,"12077 221 North, Scottville, NC 28672"
2020-06-14 00:42:00+00,36.4771,-81.3160444444444,"12077 221 North, Scottville, NC 28672"
2020-06-14 00:42:05+00,36.4774466666667,-81.3167377777778,"12077 221 North, Scottville, NC 28672"
2020-06-14 00:42:07+00,36.4774888888889,-81.3169777777778,"12077 221 North, Scottville, NC 28672"
2020-06-14 00:42:22+00,36.4771088888889,-81.3195911111111,"Scottville, NC 28672"
2020-06-14 00:42:36+00,36.4759755555556,-81.3220533333333,"185 Tom Absher Rd, Scottville, NC 28672"
2020-06-14 00:42:46+00,36.4746733333333,-81.3237422222222,"Scottville, NC 28672"
2020-06-14 00:43:05+00,36.4736177777778,-81.3273955555556,"11457 221 North, Scottville, NC 28672"
2020-06-14 00:43:09+00,36.4737977777778,-81.3280444444444,"11457 221 North, Scottville, NC 28672"
2020-06-14 00:43:24+00,36.4748422222222,-81.33024,"212 Moonbow Rd, Scottville, NC 28672"
2020-06-14 00:43:26+00,36.4747466666667,-81.3304622222222,"212 Moonbow Rd, Scottville, NC 28672"
2020-06-14 00:43:29+00,36.47438,-81.3308977777778,"11085 Us Hwy 221 North, Scottville, NC 28672"
2020-06-14 00:43:34+00,36.4737555555556,-81.3317422222222,"11085 Us Hwy 221 North, Scottville, NC 28672"
2020-06-14 00:43:40+00,36.4735222222222,-81.3327644444444,"182 Moonbow Road, Scottville, NC 28672"
2020-06-14 00:43:45+00,36.4735488888889,-81.3336622222222,"182 Moonbow Rd, Scottville, NC 28672"
2020-06-14 00:44:15+00,36.4741555555556,-81.3379022222222,"10725 221 North, Crumpler, NC 28617"
2020-06-14 00:44:17+00,36.4741511111111,-81.3380622222222,"10725 221 North, Crumpler, NC 28617"
2020-06-14 00:44:19+00,36.4742155555556,-81.3381688888889,"10725 221 North, Crumpler, NC 28617"
2020-06-14 00:45:29+00,36.4741666666667,-81.3380088888889,"10725 221 North, Crumpler, NC 28617"
2020-06-14 00:48:38+00,36.4738266666667,-81.3382044444444,"10725 221 North, Crumpler, NC 28617"
2020-06-14 00:49:08+00,36.4708066666667,-81.3409422222222,"10469 221 North, Crumpler, NC 28617"
2020-06-14 00:49:25+00,36.4683533333333,-81.3408177777778,"10367 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 00:49:29+00,36.4682311111111,-81.3407466666667,"10175 221 North, Crumpler, NC 28617"
2020-06-14 00:49:37+00,36.4678111111111,-81.3403644444444,"149 New River State Park Road, Crumpler, NC 28617"
2020-06-14 00:49:41+00,36.4673777777778,-81.34032,"10175 221 North, Crumpler, NC 28617"
2020-06-14 00:49:46+00,36.4668688888889,-81.3405777777778,"10314 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 00:49:55+00,36.4660866666667,-81.3410577777778,"10314 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 00:50:02+00,36.4657755555556,-81.3412177777778,"Crumpler, NC 28617"
2020-06-14 00:50:14+00,36.4656977777778,-81.3416888888889,"Crumpler, NC 28617"
2020-06-14 00:50:18+00,36.46552,-81.3417155555556,"Crumpler, NC 28617"
2020-06-14 00:50:21+00,36.4653933333333,-81.3416622222222,"Crumpler, NC 28617"
2020-06-14 00:50:24+00,36.4653088888889,-81.3415555555555,"Crumpler, NC 28617"
2020-06-14 00:50:34+00,36.4652933333333,-81.3412533333333,"Crumpler, NC 28617"
2020-06-14 00:50:36+00,36.4653444444444,-81.3411733333333,"Crumpler, NC 28617"
2020-06-14 00:50:48+00,36.4655155555556,-81.3409955555556,"Crumpler, NC 28617"
2020-06-14 00:50:51+00,36.4656755555556,-81.3410488888889,"Crumpler, NC 28617"
2020-06-14 00:50:53+00,36.4657488888889,-81.3411644444444,"Crumpler, NC 28617"
2020-06-14 00:51:25+00,36.4660044444444,-81.3425422222222,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 00:51:35+00,36.4660222222222,-81.3426844444444,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 00:51:47+00,36.4662977777778,-81.3434844444444,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 00:51:50+00,36.4662444444444,-81.3436622222222,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 00:51:52+00,36.4661511111111,-81.3437422222222,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 00:51:54+00,36.4660422222222,-81.3437688888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 00:52:11+00,36.4653977777778,-81.3436088888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 00:52:41+00,36.4654088888889,-81.3438133333333,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 00:59:27+00,36.4655066666667,-81.3438755555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 00:59:32+00,36.4655066666667,-81.3438755555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 01:19:32+00,36.4654244444444,-81.3437777777778,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 01:19:37+00,36.4654533333333,-81.3437955555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 01:34:42+00,36.4653977777778,-81.3436888888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 01:35:01+00,36.4659511111111,-81.34264,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 01:35:04+00,36.4659511111111,-81.3424622222222,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 01:35:14+00,36.4657866666667,-81.34168,"Crumpler, NC 28617"
2020-06-14 01:35:16+00,36.4657088888889,-81.3416266666667,"Crumpler, NC 28617"
2020-06-14 01:35:23+00,36.4653711111111,-81.3415555555555,"Crumpler, NC 28617"
2020-06-14 01:36:19+00,36.4653288888889,-81.3413244444445,"Crumpler, NC 28617"
2020-06-14 01:38:20+00,36.46534,-81.3412533333333,"Crumpler, NC 28617"
2020-06-14 01:38:27+00,36.4653444444444,-81.3409955555556,"Crumpler, NC 28617"
2020-06-14 01:38:57+00,36.4629288888889,-81.3389511111111,"681 New River State Park Road, Crumpler, NC 28617"
2020-06-14 01:42:02+00,36.4755488888889,-81.3376444444445,"Scottville, NC 28672"
2020-06-14 01:42:07+00,36.4759644444444,-81.3378933333333,"Scottville, NC 28672"
2020-06-14 01:42:42+00,36.4772688888889,-81.3387911111111,"586 Scrape Bottom Road, Scottville, NC 28672"
2020-06-14 01:43:12+00,36.4751888888889,-81.3369866666667,"444 Scrape Bottom Rd, Scottville, NC 28672"
2020-06-14 01:44:46+00,36.4754133333333,-81.3368977777778,"444 Scrape Bottom Rd, Scottville, NC 28672"
2020-06-14 02:00:27+00,36.4750666666667,-81.3379555555556,"5028 Chestnut Hill Road, Crumpler, NC 28617"
2020-06-14 02:00:32+00,36.4750866666667,-81.3379288888889,"5028 Chestnut Hill Road, Crumpler, NC 28617"
2020-06-14 02:20:54+00,36.4756933333333,-81.3364,"444 Scrape Bottom Rd, Scottville, NC 28672"
2020-06-14 02:20:59+00,36.4757111111111,-81.3364,"444 Scrape Bottom Rd, Scottville, NC 28672"
2020-06-14 02:41:43+00,36.4752088888889,-81.3380533333333,"Crumpler, NC 28617"
2020-06-14 02:41:48+00,36.4752088888889,-81.3380533333333,"Crumpler, NC 28617"
2020-06-14 03:01:32+00,36.4750022222222,-81.3380088888889,"5028 Chestnut Hill Road, Crumpler, NC 28617"
2020-06-14 03:01:37+00,36.4750133333333,-81.338,"5028 Chestnut Hill Road, Crumpler, NC 28617"
2020-06-14 03:22:02+00,36.4750755555556,-81.3380088888889,"5028 Chestnut Hill Road, Crumpler, NC 28617"
2020-06-14 03:22:07+00,36.4750755555556,-81.3380088888889,"5028 Chestnut Hill Road, Crumpler, NC 28617"
2020-06-14 03:42:57+00,36.4737022222222,-81.3380444444444,"10725 221 North, Crumpler, NC 28617"
2020-06-14 03:43:02+00,36.4739755555556,-81.3380533333333,"10725 221 North, Crumpler, NC 28617"
2020-06-14 03:43:52+00,36.4738311111111,-81.3381777777778,"10725 221 North, Crumpler, NC 28617"
2020-06-14 03:44:18+00,36.4712711111111,-81.3407555555555,"10469 221 North, Crumpler, NC 28617"
2020-06-14 03:44:26+00,36.4700777777778,-81.3409688888889,"10469 221 North, Crumpler, NC 28617"
2020-06-14 03:44:39+00,36.4683,-81.3406844444444,"149 New River State Park Road, Crumpler, NC 28617"
2020-06-14 03:44:47+00,36.4677533333333,-81.3402844444444,"149 New River State Park Road, Crumpler, NC 28617"
2020-06-14 03:44:52+00,36.4671977777778,-81.3402933333333,"10175 221 North, Crumpler, NC 28617"
2020-06-14 03:44:55+00,36.4669111111111,-81.3404888888889,"10314 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 03:45:02+00,36.4662666666667,-81.3409777777778,"10314 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 03:45:09+00,36.4657977777778,-81.3411555555555,"Crumpler, NC 28617"
2020-06-14 03:45:11+00,36.4658088888889,-81.3413155555556,"Crumpler, NC 28617"
2020-06-14 03:45:28+00,36.4660044444444,-81.3427555555556,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 03:45:30+00,36.4659311111111,-81.3428355555556,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 03:46:52+00,36.4654111111111,-81.3438311111111,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 04:02:50+00,36.4652822222222,-81.3438222222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 04:02:55+00,36.4652644444444,-81.3438222222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 04:23:02+00,36.4653733333333,-81.3437422222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 04:23:07+00,36.4654111111111,-81.3437688888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 04:43:33+00,36.4653933333333,-81.34384,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 04:43:38+00,36.4653822222222,-81.3438222222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 05:04:02+00,36.4653577777778,-81.34376,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 05:04:07+00,36.4653555555556,-81.3437511111111,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 05:24:33+00,36.4651822222222,-81.3436977777778,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 05:24:38+00,36.4652222222222,-81.3437066666667,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 05:44:57+00,36.4654422222222,-81.3438222222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 05:45:02+00,36.4654266666667,-81.3438222222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 06:05:05+00,36.46692,-81.3398755555556,"10314 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 06:05:10+00,36.4669311111111,-81.3398844444444,"10314 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 06:25:32+00,36.4653822222222,-81.3438222222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 06:25:37+00,36.4653977777778,-81.3437955555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 06:46:02+00,36.4654355555556,-81.34376,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 06:46:07+00,36.4653622222222,-81.3438133333333,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:06:27+00,36.4655266666667,-81.34384,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:06:32+00,36.4655311111111,-81.3438488888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:16:32+00,36.46558,-81.3438222222222,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:16:37+00,36.4655,-81.34384,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:27:03+00,36.4651866666667,-81.3437244444444,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:27:08+00,36.46524,-81.3437155555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:36:26+00,36.4653822222222,-81.34376,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:36:31+00,36.4653933333333,-81.3437688888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:47:24+00,36.4661866666667,-81.3463377777778,"9848 221 North, Crumpler, NC 28617"
2020-06-14 07:47:29+00,36.4653088888889,-81.3439288888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 07:56:50+00,36.4656111111111,-81.3420266666667,"Crumpler, NC 28617"
2020-06-14 07:56:55+00,36.4656111111111,-81.3420266666667,"Crumpler, NC 28617"
2020-06-14 08:07:50+00,36.4644822222222,-81.3435644444444,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:07:55+00,36.4641911111111,-81.3440711111111,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:17:22+00,36.4654533333333,-81.3436977777778,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:17:27+00,36.4654622222222,-81.3437155555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:28:03+00,36.4652977777778,-81.3437955555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:28:08+00,36.4652777777778,-81.3437955555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:37:33+00,36.4650955555556,-81.3440266666667,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:37:38+00,36.46508,-81.3440088888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:48:30+00,36.4660488888889,-81.3404088888889,"10314 Us Hwy 221 North, Crumpler, NC 28617"
2020-06-14 08:48:35+00,36.4655333333333,-81.34344,"446 Drive To Campground Road, Crumpler, NC 28617"
2020-06-14 08:58:02+00,36.4653133333333,-81.3436888888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 08:58:07+00,36.4653355555556,-81.3437155555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:08:51+00,36.4654377777778,-81.3438044444444,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:08:56+00,36.4654377777778,-81.3438044444444,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:18:27+00,36.4654088888889,-81.3438311111111,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:18:32+00,36.4653933333333,-81.3438755555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:29:14+00,36.4654422222222,-81.3437155555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:29:19+00,36.4654422222222,-81.3437155555556,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:39:00+00,36.4653555555556,-81.34384,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:39:05+00,36.4653088888889,-81.3438488888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:49:57+00,36.4654777777778,-81.3437777777778,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:50:02+00,36.4654844444444,-81.3437688888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:59:21+00,36.4655044444444,-81.3438488888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 09:59:26+00,36.4653666666667,-81.3438488888889,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 10:10:02+00,36.4654688888889,-81.3438044444444,"Campground Access Road, Crumpler, NC 28617"
2020-06-14 10:10:07+00,36.4654577777778,-81.3438133333333,"Campground Access Road, Crumpler, NC 28617"
